"dates","D3GasFlow_withcorrectednegatives","D3HeadspacePressure","D3Level","D3MixerPower","D3Temp","Plantpowerout","Digesterfeedflowrate","Feedpumppressure","Pasteuriserpumppressure","D3GasFlow_withcorrectednegatives_ROC","D3HeadspacePressure_ROC","D3Level_ROC","D3MixerPower_ROC","D3Temp_ROC","Plantpowerout_ROC","Digesterfeedflowrate_ROC","Feedpumppressure_ROC","Pasteuriserpumppressure_ROC","FoamAssoc"
"13/09/2016 03:00",383.65,14.04,93.33,6.45,39.72,2938.39,7.599,1.369,1.193,66.81,0.93,0.359999999999999,-0.23,-0.359999999999999,-545.01,-0.319,0.04,0.097,"0"
"13/09/2016 04:00",364.35,13.66,93.3,6.48,39.69,2952.85,8.504,1.358,1.197,53.45,0.69,0.319999999999993,-0.0899999999999999,-0.380000000000003,-462.17,0.0119999999999987,0.038,0.0860000000000001,"0"
"13/09/2016 05:00",439.04,14.61,93.54,6.47,39.69,2921.9,8.303,1.456,1.18,38.08,0.41,0.280000000000001,-0.0800000000000001,-0.380000000000003,-507.5,0.444000000000001,0.0389999999999999,0.0699999999999998,"0"
"13/09/2016 06:00",486.76,15.45,93.78,6.61,39.69,2960.81,8.491,1.275,1.186,53.75,0.819999999999999,0.340000000000003,0.0700000000000003,-0.390000000000001,-450.48,-0.00600000000000023,0.134,0.097,"0"
"13/09/2016 07:00",431.62,14.64,93.7,6.62,39.71,3277.92,7.893,1.173,1.193,37.17,0.25,0.280000000000001,0,-0.359999999999999,-160.07,-0.246,0.0410000000000001,0.099,"0"
"13/09/2016 08:00",415.38,14.64,93.7,6.56,39.71,3237.06,8.491,1.251,1.19,43.33,0.51,0.310000000000002,-0.0800000000000001,-0.350000000000001,-142.52,-0.00399999999999956,-0.0680000000000001,0.112,"0"
"13/09/2016 09:00",389.17,14.1,93.66,6.54,39.69,3216.49,7.859,1.28,1.223,34.27,0.27,0.310000000000002,-0.04,-0.350000000000001,-147.92,0.024,-0.03,0.119,"0"
"13/09/2016 10:00",363.06,13.81,93.63,6.55,39.68,2969.06,8.121,1.288,1.232,27.23,0.370000000000001,0.310000000000002,-0.0700000000000003,-0.299999999999997,-390.38,0.274,-0.048,0.147,"0"
"13/09/2016 11:00",370.91,13.7,93.62,6.55,39.66,2480.44,8.494,1.308,1.285,36.86,0.449999999999999,0.310000000000002,-0.0700000000000003,-0.290000000000006,-950.95,0.052999999999999,0.016,0.187,"0"
"13/09/2016 12:00",461.32,14.79,93.83,6.59,39.67,2827.2,7.957,1.373,1.286,43.83,0.879999999999999,0.329999999999998,0,-0.269999999999996,-740.89,-0.344,-0.0409999999999999,0.211,"0"
"13/09/2016 13:00",586.92,17.05,94.17,6.39,39.71,2800.21,8.493,1.258,1.298,128.82,2.69,0.480000000000004,-0.24,-0.229999999999997,-729.43,0,0.0149999999999999,0.214,"0"
"13/09/2016 14:00",516.03,15.82,94.11,6.41,39.73,2376.97,7.657,1.21,1.304,81.1199999999999,1.45,0.420000000000002,-0.18,-0.210000000000001,-1110.5,-0.202,0.0720000000000001,0.207,"0"
"13/09/2016 15:00",500.27,16.63,94.1,6.4,39.73,2618.28,8.488,1.232,1.287,82.44,2.59,0.439999999999998,-0.14,-0.200000000000003,-1061.65,-0.00900000000000034,-0.0329999999999999,0.203,"0"
"13/09/2016 16:00",458.12,17.05,94,6.29,39.74,1981.94,8.247,1.313,1.284,64.33,3.31,0.359999999999999,-0.26,-0.159999999999997,-1638,0.290999999999999,-0.014,0.179,"0"
"13/09/2016 17:00",414.12,16.01,93.95,6.24,39.74,2494.13,8.335,1.305,1.245,52.74,2.68,0.350000000000009,-0.38,-0.129999999999995,-760,-0.157,-0.034,0.175,"0"
"13/09/2016 18:00",367.64,15.58,93.91,6.39,39.73,4953.5,8.157,1.306,1.258,42.9,2.88,0.359999999999999,-0.29,-0.190000000000005,1573.6,-0.145,-0.0469999999999999,0.169,"0"
"13/09/2016 19:00",471.45,15.39,94.12,6.48,39.75,4950.02,7.967,1.406,1.231,70.19,1.44,0.329999999999998,-0.0999999999999996,-0.170000000000002,1732.96,0.0809999999999995,-0.00800000000000001,0.153,"0"
"13/09/2016 20:00",566.87,16.36,94.42,6.48,39.81,3973.01,8.496,1.343,1.231,108.73,1.8,0.390000000000001,-0.119999999999999,-0.129999999999995,574.4,0.00399999999999956,0.071,0.128,"0"
"13/09/2016 21:00",484.05,15.68,94.41,6.48,39.82,2463.57,8.229,1.221,1.19,68.07,1.35,0.36999999999999,-0.0999999999999996,-0.119999999999997,-841.76,0.384999999999999,0.0770000000000002,0.0979999999999999,"0"
"13/09/2016 22:00",471.85,16.74,94.41,6.45,39.82,2378.51,8.494,1.246,1.196,66.42,2.36,0.36999999999999,-0.0599999999999996,-0.119999999999997,-1242.92,0.000999999999999446,-0.00800000000000001,0.108,"0"
"13/09/2016 23:00",434.23,18.56,94.34,6.41,39.81,2374.11,7.831,1.307,1.195,55.84,4.58,0.359999999999999,-0.0899999999999999,-0.119999999999997,-1211.45,-0.252999999999999,-0.034,0.109,"0"
"14/09/2016 00:00",392.49,17.44,94.25,6.35,39.8,2404.57,8.494,1.257,1.185,41.51,3.99,0.310000000000002,-0.140000000000001,-0.120000000000005,-1073.07,0.00199999999999889,-0.0680000000000001,0.111,"0"
"14/09/2016 01:00",361.49,16.4,94.21,6.43,39.78,2396.7,7.744,1.311,1.201,25.12,3.09,0.289999999999992,-0.0300000000000002,-0.129999999999995,-1019.96,-0.124000000000001,-0.0170000000000001,0.106,"0"
"14/09/2016 02:00",430.05,15.82,94.36,6.47,39.79,2399.02,8.152,1.388,1.141,26.92,1.79,0.290000000000006,-0.0700000000000003,-0.100000000000001,-1085.94,-0.0500000000000007,-0.038,0.0569999999999999,"0"
"14/09/2016 03:00",520.81,15.8,94.66,6.57,39.85,2408.54,8.5,1.34,1.165,49.6399999999999,0.700000000000001,0.299999999999997,0.0200000000000005,-0.0399999999999991,-999.44,0.278,0.0470000000000002,0.069,"0"
"14/09/2016 04:00",481.89,15.52,94.69,6.65,39.89,2402.83,7.856,1.179,1.15,40.03,0.49,0.289999999999992,0.0800000000000001,0,-1035.68,-0.198,0.0350000000000001,0.083,"0"
"14/09/2016 05:00",455.18,16.44,94.68,6.52,39.89,2870.4,8.497,1.215,1.171,22.62,1.49,0.300000000000011,-0.04,0.00999999999999801,-660.79,-0.00300000000000011,0.00100000000000011,0.087,"0"
"14/09/2016 06:00",427.12,19.44,94.62,6.51,39.88,2853.68,7.727,1.312,1.158,19.61,4.99,0.280000000000001,0.00999999999999979,0,-704.03,-0.154999999999999,-0.028,0.0779999999999998,"0"
"14/09/2016 07:00",376.72,17.47,94.53,6.35,39.86,2986.68,8.498,1.295,1.149,3.48000000000002,3.53,0.239999999999995,-0.17,0,-382.03,0.000999999999999446,-0.0410000000000001,0.0620000000000001,"0"
"14/09/2016 08:00",356.98,16.56,94.48,6.26,39.83,2913.76,8.082,1.307,1.163,9.04000000000002,3.1,0.240000000000009,-0.3,0,-276.99,0.219,-0.0470000000000002,0.0600000000000001,"0"
"14/09/2016 09:00",427.49,16.31,94.61,6.35,39.81,2900.09,8.486,1.33,1.18,41.03,2.44,0.269999999999996,-0.25,-0.019999999999996,-374.09,-0.00799999999999912,-0.0429999999999999,0.115,"0"
"14/09/2016 10:00",493.31,15.06,94.81,6.27,39.85,2916.67,7.594,1.262,1.226,48.95,0.24,0.200000000000003,-0.460000000000001,0.0200000000000031,-349.96,-0.464999999999999,-0.127,0.138,"0"
"14/09/2016 11:00",459.84,14.81,94.8,6.2,39.84,2907.49,7.669,1.196,1.236,18.56,-0.0700000000000003,0.109999999999999,-0.399999999999999,0.0100000000000051,-350.16,3.944,0.0629999999999999,0.131,"0"
"14/09/2016 12:00",457.26,15.7,94.78,6.2,39.83,2883.09,8.493,1.209,1.111,2.83999999999997,0.469999999999999,0.0799999999999983,-0.2,0.00999999999999801,-7.80999999999995,-0.00799999999999912,0.048,-0.02,"0"
"14/09/2016 13:00",395.64,15.63,94.69,6.25,39.8,2746.96,8.101,1.321,1.21,-41.03,0.82,0.019999999999996,-0.13,0,452.99,-0.193,0.032,0.0680000000000001,"0"
"14/09/2016 14:00",355.58,14.18,94.63,6.21,39.8,2363.06,8.426,1.308,1.24,-56.57,-0.200000000000001,-0.0100000000000051,-0.31,0.00999999999999801,64.5099999999998,-0.0619999999999994,-0.0129999999999999,0.0629999999999999,"0"
"14/09/2016 15:00",330.95,13.44,94.56,6.3,39.76,2346.21,7.961,1.311,1.245,-53.11,-0.540000000000001,-0.039999999999992,-0.28,-0.0100000000000051,-892.52,-0.164,-0.0490000000000002,0.0860000000000001,"0"
"14/09/2016 16:00",366.95,12.9,94.63,6.27,39.82,2371.84,8.495,1.336,1.238,-32.02,-1.21,0.019999999999996,-0.27,0.0499999999999972,-1215.62,-0.00500000000000078,-0.0439999999999998,0.046,"0"
"14/09/2016 17:00",483.8,14.35,94.96,6.36,39.91,2401.19,7.834,1.384,1.247,5.31,-0.85,0.0599999999999881,-0.239999999999999,0.139999999999993,-1562.63,-0.0780000000000003,-0.0550000000000002,0.00900000000000012,"0"
"14/09/2016 18:00",439.88,13.83,94.79,6.24,39.95,2389.59,8.35,1.204,1.176,-47.77,-1.58,-0.0299999999999869,-0.43,0.18,-1597.11,0.170999999999999,0.0549999999999999,-0.0690000000000002,"0"
"14/09/2016 19:00",390.56,13.48,94.23,6.28,39.97,2735.26,8.222,1.207,1.187,-68.59,-1.63,0.0600000000000023,-0.37,0.199999999999996,-806.65,0.0299999999999994,0.048,-0.0759999999999998,"0"
"14/09/2016 20:00",359.29,13.43,93.67,6.26,39.98,2716.68,7.821,1.322,1.165,-70.19,-1.15,0.109999999999999,-0.15,0.209999999999994,-116.29,-0.32,0.018,-0.0580000000000001,"0"
"14/09/2016 21:00",322.25,12.88,93.13,6.31,39.98,2888.33,8.495,1.283,1.177,-89.4,-1.39,0.039999999999992,-0.140000000000001,0.219999999999999,38.8299999999999,0.00299999999999834,-0.034,-0.0549999999999999,"0"
"14/09/2016 22:00",304.13,12.67,93.01,6.38,39.97,2607.11,7.764,1.323,1.156,-79.81,-1.27,0,-0.13,0.229999999999997,-247.6,-0.172,-0.04,-0.0590000000000002,"0"
"14/09/2016 23:00",314.87,12.85,93.05,6.47,39.97,2742.88,8.495,1.3,1.151,-70,-0.970000000000001,0.0499999999999972,0.0699999999999994,0.240000000000002,-103.2,0.00199999999999889,-0.0640000000000001,-0.0760000000000001,"0"
"15/09/2016 00:00",448.44,14.52,93.34,6.27,40.03,2621.39,8.162,1.374,1.138,-31.45,-0.460000000000001,0.0700000000000074,-0.180000000000001,0.289999999999999,-354.38,0.449000000000001,-0.079,-0.0900000000000001,"0"
"15/09/2016 01:00",454.7,14.9,93.52,6.24,40.08,2810.09,8.494,1.212,1.132,-82.21,-1.14,0.00999999999999091,-0.16,0.32,-266.79,-0.000999999999999446,-0.004,-0.0720000000000001,"0"
"15/09/2016 02:00",395.89,14.29,93.46,6.28,40.09,2912.99,7.94,1.154,1.149,-83.01,-1.43,-0.0200000000000102,-0.13,0.330000000000005,-316.88,-0.108999999999999,-0.0330000000000001,-0.0660000000000001,"0"
"15/09/2016 03:00",375.89,14.11,93.44,6.36,40.09,2973.73,7.766,1.292,1.137,-84.58,-1.44,-0.019999999999996,0.13,0.32,-183.36,-0.244,-0.01,-0.0429999999999999,"0"
"15/09/2016 04:00",327.47,13.09,93.37,6.47,40.08,2786.5,8.495,1.198,1.152,-97.4,-1.69,-0.019999999999996,0.12,0.339999999999996,-396.99,0.000999999999999446,-0.101,-0.054,"0"
"15/09/2016 05:00",297.6,11.95,93.34,6.54,40.07,2757.83,8.068,1.278,1.119,-86.05,-2.09,0.0100000000000051,0.0899999999999999,0.350000000000001,-180.56,0.468999999999999,-0.091,-0.0740000000000001,"0"
"15/09/2016 06:00",283.25,11.53,93.32,6.59,40.05,2914.19,8.492,1.297,1.135,-81.1,-2.13,0.019999999999996,0.109999999999999,0.359999999999999,-38.6599999999999,-0.0119999999999987,-0.0610000000000002,-0.0620000000000001,"0"
"15/09/2016 07:00",401.61,13.49,93.61,6.54,40.1,3114.85,7.78,1.358,1.136,-37.43,-1.12,0.0699999999999932,0.0700000000000003,0.410000000000004,192.95,-0.523000000000001,-0.0979999999999999,-0.044,"0"
"15/09/2016 08:00",459.95,14.78,93.83,6.49,40.13,2774.64,8.501,1.181,1.146,-26.81,-0.67,0.0499999999999972,-0.12,0.440000000000005,-186.17,0.00999999999999979,-0.0939999999999999,-0.04,"0"
"15/09/2016 09:00",417.28,14.42,93.78,6.39,40.1,2815.58,7.948,1.172,1.157,-14.34,-0.220000000000001,0.0799999999999983,-0.23,0.390000000000001,-462.34,0.0550000000000006,-0.00100000000000011,-0.036,"0"
"15/09/2016 10:00",392.36,13.89,93.68,6.41,40.09,3130.64,8.499,1.238,1.15,-23.02,-0.75,-0.019999999999996,-0.149999999999999,0.380000000000003,-106.42,0.0080000000000009,-0.0129999999999999,-0.04,"0"
"15/09/2016 11:00",351.02,13.14,93.64,6.39,40.08,3082.77,8.295,1.284,1.186,-38.15,-0.959999999999999,-0.019999999999996,-0.15,0.390000000000001,-133.72,0.436,0.004,-0.0370000000000001,"0"
"15/09/2016 12:00",316.13,12.7,93.61,6.37,40.06,2688.83,7.618,1.281,1.208,-46.93,-1.11,-0.019999999999996,-0.18,0.380000000000003,-280.23,-0.503,-0.00700000000000012,-0.024,"0"
"15/09/2016 13:00",293.2,12.13,93.57,6.34,40.03,2864.98,8.493,1.299,1.255,-77.71,-1.57,-0.0500000000000114,-0.21,0.370000000000005,384.54,-0.000999999999999446,-0.00900000000000012,-0.03,"0"
"15/09/2016 14:00",423.62,13.98,93.84,6.43,40.06,2542.25,8.063,1.381,1.262,-37.7,-0.809999999999999,0.0100000000000051,-0.16,0.390000000000001,-284.95,0.106000000000001,0.00800000000000001,-0.024,"0"
"15/09/2016 15:00",460.91,14.45,94.03,6.39,40.15,2455.03,8.493,1.206,1.214,-126.01,-2.6,-0.140000000000001,0,0.439999999999998,-345.18,0,-0.052,-0.0840000000000001,"0"
"15/09/2016 16:00",392.24,13.73,93.99,6.16,40.2,2616.49,8.115,1.209,1.319,-123.79,-2.09,-0.120000000000005,-0.25,0.470000000000006,239.52,0.458,-0.00099999999999989,0.0149999999999999,"0"
"15/09/2016 17:00",371.44,13.79,93.99,6.14,40.2,2754.37,8.502,1.261,1.306,-128.83,-2.84,-0.109999999999999,-0.260000000000001,0.470000000000006,136.09,0.0140000000000011,0.0289999999999999,0.0190000000000001,"0"
"15/09/2016 18:00",323.8,12.76,93.92,6.3,40.2,2594.39,7.743,1.311,1.319,-134.32,-4.29,-0.0799999999999983,0.00999999999999979,0.460000000000001,612.45,-0.504,-0.002,0.0349999999999999,"0"
"15/09/2016 19:00",277.04,11.19,93.81,6.31,40.2,2730.36,8.379,1.309,1.272,-137.08,-4.82,-0.140000000000001,0.0699999999999994,0.460000000000001,236.23,0.0439999999999987,0.004,0.0269999999999999,"0"
"15/09/2016 20:00",246.05,10.81,93.77,6.4,40.18,2646.78,7.753,1.281,1.274,-121.59,-4.77,-0.140000000000001,0.0100000000000007,0.450000000000003,-2306.72,-0.404,-0.0250000000000001,0.016,"0"
"15/09/2016 21:00",355.76,12.52,94.02,6.47,40.21,2630.85,8.202,1.415,1.223,-115.69,-2.87,-0.100000000000009,-0.0100000000000007,0.460000000000001,-2319.17,0.235,0.00900000000000012,-0.00800000000000001,"0"
"15/09/2016 22:00",455.16,14.45,94.35,6.44,40.27,2512.74,8.489,1.348,1.233,-111.71,-1.91,-0.0700000000000074,-0.04,0.460000000000001,-1460.27,-0.00699999999999967,0.00500000000000012,0.002,"0"
"15/09/2016 23:00",378.99,13.79,94.34,6.28,40.29,2644.37,7.822,1.22,1.222,-105.06,-1.89,-0.0699999999999932,-0.2,0.469999999999999,180.8,-0.406999999999999,-0.00100000000000011,0.032,"0"
"16/09/2016 00:00",347.55,13.38,94.3,6.28,40.29,2793.97,8.493,1.264,1.23,-124.3,-3.36,-0.109999999999999,-0.17,0.469999999999999,415.46,-0.000999999999999446,0.018,0.034,"0"
"16/09/2016 01:00",319.23,13.1,94.25,6.33,40.27,2832.33,7.71,1.328,1.233,-115,-5.46,-0.0900000000000034,-0.0800000000000001,0.460000000000001,458.22,-0.121,0.0210000000000001,0.038,"0"
"16/09/2016 02:00",273.96,12.31,94.19,6.29,40.26,2905.35,8.496,1.292,1.2,-118.53,-5.13,-0.0600000000000023,-0.0599999999999996,0.460000000000001,500.78,0.00200000000000067,0.0350000000000001,0.0149999999999999,"0"
"16/09/2016 03:00",246.36,11.98,94.16,6.28,40.25,2778.46,8.161,1.328,1.209,-115.13,-4.42,-0.0499999999999972,-0.149999999999999,0.469999999999999,381.76,0.417,0.0170000000000001,0.00800000000000001,"0"
"16/09/2016 04:00",325.56,13.25,94.36,6.35,40.28,2571.24,7.989,1.409,1.204,-104.49,-2.57,0,-0.12,0.490000000000002,172.22,-0.162999999999999,0.0210000000000001,0.0629999999999999,"0"
"16/09/2016 05:00",443.65,14.83,94.68,6.32,40.37,2644.08,8.331,1.355,1.227,-77.16,-0.970000000000001,0.0200000000000102,-0.25,0.519999999999996,235.54,-0.169,0.0149999999999999,0.0620000000000001,"0"
"16/09/2016 06:00",363.77,13.94,94.67,6.23,40.4,2694.29,7.711,1.23,1.21,-118.12,-1.58,-0.019999999999996,-0.42,0.509999999999998,291.46,-0.145,0.0509999999999999,0.0600000000000001,"0"
"16/09/2016 07:00",347.55,13.81,94.66,6.43,40.39,2885.18,8.499,1.212,1.215,-107.63,-2.63,-0.0200000000000102,-0.0899999999999999,0.5,14.7799999999997,0.00200000000000067,-0.00300000000000011,0.044,"0"
"16/09/2016 08:00",310.84,12.81,94.56,6.39,40.37,3205.52,8.096,1.335,1.21,-116.28,-6.63,-0.0600000000000023,-0.12,0.489999999999995,351.84,0.369,0.0229999999999999,0.052,"0"
"16/09/2016 09:00",275.73,12.07,94.48,6.43,40.35,3235.06,8.497,1.285,1.235,-100.99,-5.4,-0.0499999999999972,0.0800000000000001,0.490000000000002,248.38,-0.000999999999999446,-0.01,0.0860000000000001,"0"
"16/09/2016 10:00",249.86,11.58,94.44,6.49,40.33,2736.38,7.953,1.319,1.268,-107.12,-4.98,-0.0400000000000063,0.23,0.5,-177.38,-0.129,0.012,0.105,"0"
"16/09/2016 11:00",288.25,12.01,94.55,6.42,40.33,3049.56,8.497,1.336,1.246,-139.24,-4.3,-0.0600000000000023,0.0700000000000003,0.519999999999996,149.47,0.0109999999999992,0.00600000000000001,0.0660000000000001,"0"
"16/09/2016 12:00",425.01,13.91,94.89,6.34,40.4,2403.49,7.686,1.308,1.266,-68.3,-1.15,0.0799999999999983,0.0700000000000003,0.549999999999997,-513.18,0.0919999999999996,0.046,0.04,"0"
"16/09/2016 13:00",352.34,12.94,94.4,6.41,40.42,2444.48,8.271,1.242,1.238,-107.5,-1.87,-0.399999999999991,0.21,0.579999999999998,-463.01,0.602000000000001,0.046,0.002,"0"
"16/09/2016 14:00",317.9,12.48,93.54,6.5,40.42,2698.12,8.492,1.236,1.261,-139.36,-3.22,-1.23999999999999,0.3,0.590000000000003,-184.97,-0.000999999999999446,0.0269999999999999,0.15,"0"
"16/09/2016 15:00",296.19,12.51,93.06,6.5,40.42,2489.16,7.799,1.345,1.266,-99.45,-3.12,-1.63,0.25,0.620000000000005,-257.8,-0.302,0.024,0.056,"0"
"16/09/2016 16:00",260.35,12.07,93,6.56,40.41,2396.68,8.499,1.345,1.279,-95.23,-2.11,-1.63,0.35,0.609999999999999,33.6199999999999,0.0730000000000004,0.0369999999999999,0.0389999999999999,"0"
"16/09/2016 17:00",235.4,11.64,92.94,6.61,40.4,2401.51,7.722,1.334,1.258,-95.55,-1.8,-1.62,0.31,0.640000000000001,55.3000000000002,-0.239,0.0230000000000001,0.0129999999999999,"0"
"16/09/2016 18:00",246.56,11.61,93.01,6.63,40.4,2418.55,8.496,1.396,1.221,-120.39,-1.29,-1.61999999999999,0.36,0.579999999999998,46.71,0.00100000000000122,0.0599999999999998,-0.0169999999999999,"0"
"16/09/2016 19:00",442.72,14.05,93.4,6.46,40.43,2403.95,8.049,1.483,1.224,-41.08,-0.299999999999999,-1.55999999999999,0.0999999999999996,0.520000000000003,2.75999999999976,0.215,0.0990000000000002,-0.0230000000000001,"0"
"16/09/2016 20:00",390.54,14.08,93.5,6.42,40.43,3253.01,8.495,1.204,1.194,-49.34,0.25,-1.29000000000001,0.18,0.479999999999997,863.42,0.145,0,0.018,"0"
"16/09/2016 21:00",344.64,13.54,93.45,6.34,40.43,3304.59,7.901,1.186,1.22,-45.92,0.0599999999999987,-0.780000000000001,0.0599999999999996,0.460000000000001,569.33,-0.321,-0.0210000000000001,0.0329999999999999,"0"
"16/09/2016 22:00",319.65,13.02,93.41,6.36,40.41,3261.53,7.73,1.388,1.202,-39.64,-0.41,-0.260000000000005,0.100000000000001,0.43,544.85,-0.0909999999999993,0.0659999999999998,0.0369999999999999,"0"
"16/09/2016 23:00",280.29,12.45,93.36,6.39,40.4,2654.6,8.497,1.324,1.211,-41.96,-0.430000000000001,0.230000000000004,0.0800000000000001,0.420000000000002,-233.73,0.00200000000000067,0.0410000000000001,0.034,"0"
"17/09/2016 00:00",240.66,11.74,93.3,6.46,40.39,2540.41,8.234,1.302,1.181,-63.47,-0.93,0.289999999999992,0.0800000000000001,0.420000000000002,-66.7000000000003,0.47,-0.0209999999999999,0.0250000000000001,"0"
"17/09/2016 01:00",235.79,11.72,93.32,6.38,40.38,2832.03,8.493,1.38,1.191,-79.08,-1.13,0.269999999999996,-0.0899999999999999,0.410000000000004,89.1500000000001,-0.00199999999999889,0.0799999999999998,0.04,"0"
"17/09/2016 02:00",381.34,14.05,93.69,6.4,40.39,2491.24,7.945,1.467,1.198,-67.1,-0.469999999999999,0.349999999999994,0.130000000000001,0.359999999999999,-130.15,-0.217000000000001,0.093,0.0600000000000001,"0"
"17/09/2016 03:00",410.92,14.65,93.88,6.37,40.41,2638.08,8.494,1.237,1.19,-43.78,-0.25,0.359999999999999,0.13,0.329999999999998,-172.01,0,0.0250000000000001,0.0580000000000001,"0"
"17/09/2016 04:00",360.85,13.92,93.84,6.38,40.4,2757.03,7.658,1.184,1.204,-35.04,-0.369999999999999,0.38000000000001,0.0999999999999996,0.309999999999995,-155.96,-0.282,0.03,0.0549999999999999,"0"
"17/09/2016 05:00",333.18,13.56,93.78,6.37,40.4,2953.43,8.497,1.382,1.17,-42.71,-0.549999999999999,0.340000000000003,0.00999999999999979,0.309999999999995,-20.3000000000002,0.731,0.0899999999999999,0.0329999999999999,"0"
"17/09/2016 06:00",295.43,12.93,93.69,6.43,40.4,2723.42,8.22,1.356,1.185,-32.04,-0.16,0.319999999999993,-0.04,0.32,-63.0799999999999,-0.274999999999999,0.158,0.0330000000000001,"0"
"17/09/2016 07:00",257.77,12.32,93.65,6.36,40.38,2567.11,7.776,1.29,1.173,-39.83,0.370000000000001,0.310000000000002,-0.18,0.310000000000002,-190.72,-0.292,0.012,0.054,"0"
"17/09/2016 08:00",250.82,12.06,93.64,6.51,40.35,2686.16,8.495,1.3,1.198,-32.43,0.530000000000001,0.320000000000007,-0.0800000000000001,0.300000000000004,-228.03,0.00299999999999834,0.00300000000000011,0.0629999999999999,"0"
"17/09/2016 09:00",340.57,13.43,93.92,6.52,40.35,2613.64,7.535,1.471,1.2,-61.04,-0.0600000000000005,0.310000000000002,-0.0200000000000005,0.25,-501.21,-0.245,0.113,0.0640000000000001,"0"
"17/09/2016 10:00",404.07,14.3,94.15,6.45,40.35,2535.87,8.5,1.233,1.204,-55.88,-0.479999999999999,0.320000000000007,-0.04,0.219999999999999,-238.77,-0.000999999999999446,0.052,0.0580000000000001,"0"
"17/09/2016 11:00",369.77,13.78,94.12,6.44,40.34,2413.79,8.17,1.209,1.208,-47.51,-0.640000000000001,0.340000000000003,0.0500000000000007,0.240000000000002,-401.79,0.222,0.0370000000000001,0.0509999999999999,"0"
"17/09/2016 12:00",362.37,13.58,94.09,6.51,40.34,2384.76,8.497,1.347,1.193,-29.99,-0.31,0.409999999999997,0.0999999999999996,0.25,-745.88,-0.00200000000000067,0.109,0.0430000000000001,"0"
"17/09/2016 13:00",317.76,12.85,94.01,6.49,40.32,3127.76,7.923,1.362,1.216,-33.26,-0.290000000000001,0.370000000000005,0.100000000000001,0.240000000000002,44.9900000000002,-0.372,0.0780000000000001,0.03,"0"
"17/09/2016 14:00",279.44,12.11,93.95,6.43,40.29,3240.11,7.867,1.308,1.2,-36.69,-0.59,0.340000000000003,0.0599999999999996,0.229999999999997,551.28,0.249,0.0270000000000001,-0.00800000000000001,"0"
"17/09/2016 15:00",247.62,11.73,93.92,6.36,40.26,3155.92,8.424,1.358,1.209,-45.58,-0.4,0.350000000000009,0.0200000000000005,0.229999999999997,290.94,-0.0690000000000008,0.0590000000000002,-0.0459999999999998,"0"
"17/09/2016 16:00",348.67,13.24,94.19,6.43,40.34,2896.45,8.221,1.492,1.176,-74.95,-0.74,0.349999999999994,0,0.280000000000001,354.2,0.157999999999999,0.111,-0.0860000000000001,"0"
"17/09/2016 17:00",441.29,14.71,94.5,6.47,40.35,2849.56,8.494,1.334,1.193,-19.62,0.260000000000002,0.469999999999999,0.0800000000000001,0.200000000000003,394.53,0.000999999999999446,0.128,-0.0209999999999999,"0"
"17/09/2016 18:00",378.77,13.76,94.45,6.45,40.36,2788.66,7.686,1.191,1.193,-13.47,0.0299999999999994,0.460000000000008,0.29,0.159999999999997,172.17,-0.429,-0.018,-0.126,"0"
"17/09/2016 19:00",348.9,13.43,94.42,6.38,40.37,3232.58,8.492,1.303,1.195,-22.54,-0.359999999999999,0.430000000000007,0.24,0.169999999999995,478.21,-0.00999999999999979,0.042,-0.111,"0"
"17/09/2016 20:00",311,13.03,94.38,6.38,40.37,3093.45,7.754,1.384,1.211,-12.8,0.27,0.459999999999994,0.0800000000000001,0.169999999999995,499.06,0.0109999999999992,0.073,-0.108,"0"
"17/09/2016 21:00",269.23,12.41,94.31,6.45,40.36,3199.3,8.494,1.234,1.167,-7.81,1.22,0.5,0.140000000000001,0.159999999999997,468.94,0.115,-0.075,-0.105,"0"
"17/09/2016 22:00",236.14,11.92,94.27,6.37,40.35,2922.82,8.303,1.333,1.186,-9.91000000000003,1.11,0.5,-0.0300000000000002,0.170000000000002,276.04,0.550000000000001,0.052,-0.0880000000000001,"0"
"17/09/2016 23:00",291.04,12.82,94.48,6.46,40.35,2874.86,7.669,1.476,1.172,-64.72,0.300000000000001,0.460000000000008,-0.00999999999999979,0.140000000000001,244.01,-0.533,0.0609999999999999,-0.0510000000000002,"0"
"18/09/2016 00:00",389.11,14.06,94.77,6.5,40.37,3148.27,8.5,1.349,1.197,-66.05,-0.389999999999999,0.420000000000002,0.0599999999999996,0.0999999999999943,635.53,0.0109999999999992,0.00099999999999989,-0.036,"0"
"18/09/2016 01:00",352.15,13.78,94.78,6.5,40.36,3017.49,7.667,1.199,1.182,-26.84,-0.00999999999999979,0.439999999999998,0.22,0.0700000000000003,373.12,-0.155,-0.0209999999999999,-0.04,"0"
"18/09/2016 02:00",326.54,13.34,94.74,6.59,40.36,3170.77,8.493,1.233,1.186,-21.01,-0.0400000000000009,0.439999999999998,0.31,0.0700000000000003,376.8,0,-0.0309999999999999,-0.044,"0"
"18/09/2016 03:00",298.58,12.92,94.7,6.71,40.35,3188.1,8.206,1.398,1.175,-20.65,-0.18,0.450000000000003,0.38,0.0799999999999983,355.77,0.496,0.0699999999999998,-0.0580000000000001,"0"
